batch,peel,minimum_threshold,selected_threshold,target_fdr,estimated_fdr,positive_local_maxima,negative_local_maxima,positive_count_above_floor,negative_count_above_floor,negative_to_positive_floor_ratio,selected_target_count,selected_decoy_count,accepted_events,positive_score_max,negative_score_max,domain,exact_fdr
68,2,8.0,21.30329322814941,0.05,0.0472103022038936,444,432,444,430,0.9684684684684683,233,10,233,39.97001647949219,25.96868896484375,raw_native_fdr,0.04721030042918455
68,3,8.0,19.41371726989746,0.05,0.0476190485060215,454,450,454,448,0.986784140969163,294,13,294,32.729942321777344,25.96868896484375,raw_native_fdr,0.047619047619047616
68,4,8.0,18.10013771057129,0.05,0.0476190485060215,448,455,448,450,1.0044642857142858,273,12,273,28.61081314086914,22.62630653381348,raw_native_fdr,0.047619047619047616
68,5,8.0,17.46413230895996,0.05,0.0463917516171932,455,457,455,448,0.9846153846153848,194,8,194,27.01032447814941,18.65226173400879,raw_native_fdr,0.04639175257731959
68,6,8.0,18.52277946472168,0.05,0.0357142873108387,456,451,456,441,0.9671052631578948,56,1,56,25.125957489013672,18.65226173400879,raw_native_fdr,0.03571428571428571
68,7,8.0,15.522013664245604,0.05,0.0481099672615528,463,454,463,444,0.958963282937365,291,13,291,23.37156867980957,18.29701232910156,raw_native_fdr,0.048109965635738834
68,8,8.0,16.091215133666992,0.05,0.0326086953282356,460,470,460,455,0.9891304347826086,92,2,92,21.89686584472656,18.29701232910156,raw_native_fdr,0.03260869565217391
68,9,8.0,15.06227970123291,0.05,0.0451977401971817,465,470,465,455,0.978494623655914,177,7,177,20.48201560974121,16.66609764099121,raw_native_fdr,0.04519774011299435
68,10,8.0,inf,0.05,inf,463,471,463,455,0.9827213822894167,0,0,0,18.207347869873047,17.63539695739746,raw_native_fdr,
69,0,8.0,25.57920837402344,0.05,0.0474934019148349,483,445,483,445,0.9213250517598344,379,17,379,61.693058013916016,40.85061264038086,raw_native_fdr,0.047493403693931395
69,1,8.0,21.41782569885254,0.05,0.0491803288459777,473,441,473,441,0.9323467230443976,366,17,366,52.378456115722656,26.391393661499023,raw_native_fdr,0.04918032786885246
69,2,8.0,19.064159393310547,0.05,0.050000000745058,461,442,461,442,0.9587852494577006,340,16,340,37.61710739135742,23.73311996459961,raw_native_fdr,0.05
69,3,8.0,18.874177932739254,0.05,0.0495495498180389,455,435,455,435,0.956043956043956,222,10,222,31.739219665527344,22.057785034179688,raw_native_fdr,0.04954954954954955
69,4,8.0,17.488197326660156,0.05,0.0479704812169075,457,432,457,431,0.9431072210065644,271,12,271,29.056997299194336,21.184764862060547,raw_native_fdr,0.04797047970479705
69,5,8.0,16.450531005859375,0.05,0.0484581515192985,447,439,447,438,0.9798657718120806,227,10,227,27.11469841003418,21.184764862060547,raw_native_fdr,0.048458149779735685
69,6,8.0,15.723003387451172,0.05,0.0490196086466312,456,442,456,438,0.9605263157894736,204,9,204,25.372209548950195,18.065134048461918,raw_native_fdr,0.049019607843137254
69,7,8.0,15.708616256713867,0.05,0.0481927692890167,453,460,453,456,1.0066225165562914,83,3,83,24.371267318725582,16.44875717163086,raw_native_fdr,0.04819277108433735
69,8,8.0,16.556982040405273,0.05,0.0476190485060215,458,462,458,458,1.0,21,0,21,23.37703514099121,16.44875717163086,raw_native_fdr,0.047619047619047616
69,9,8.0,14.789270401000977,0.05,0.045248869806528,462,464,462,460,0.9956709956709956,221,9,221,21.522167205810547,16.44875717163086,raw_native_fdr,0.04524886877828054
69,10,8.0,14.813096046447754,0.05,0.0447761192917823,465,464,465,460,0.989247311827957,67,2,67,20.2589168548584,15.702929496765137,raw_native_fdr,0.04477611940298507
69,11,8.0,inf,0.05,inf,469,457,469,453,0.9658848614072496,0,0,0,19.29560661315918,15.702929496765137,raw_native_fdr,
70,0,8.0,25.111894607543945,0.05,0.0498614944517612,473,436,473,436,0.9217758985200846,361,17,361,61.72095489501953,28.832538604736328,raw_native_fdr,0.04986149584487535
70,1,8.0,21.75786399841309,0.05,0.0481927692890167,452,443,452,441,0.9756637168141592,332,15,332,45.71690368652344,27.34471702575684,raw_native_fdr,0.04819277108433735
70,2,8.0,18.99264144897461,0.05,0.0471976399421691,452,439,452,437,0.9668141592920354,339,15,339,35.47500228881836,22.444374084472656,raw_native_fdr,0.0471976401179941
70,3,8.0,18.277809143066406,0.05,0.0498084276914596,450,442,450,440,0.9777777777777776,261,12,261,33.450477600097656,21.86903381347656,raw_native_fdr,0.04980842911877394
70,4,8.0,16.955272674560547,0.05,0.0472727268934249,450,441,450,439,0.9755555555555556,275,12,275,30.34970092773437,20.39625358581543,raw_native_fdr,0.04727272727272727
70,5,8.0,16.044221878051758,0.05,0.0460251048207283,449,446,449,444,0.9888641425389756,239,10,239,26.425668716430664,18.760597229003903,raw_native_fdr,0.04602510460251046
70,6,8.0,15.820247650146484,0.05,0.0460526309907436,468,449,468,446,0.9529914529914528,152,6,152,25.42340850830078,16.67670440673828,raw_native_fdr,0.046052631578947366
70,7,8.0,15.71438980102539,0.05,0.0444444455206394,478,455,478,452,0.9456066945606696,90,3,90,22.204326629638672,15.961923599243164,raw_native_fdr,0.044444444444444446
70,8,8.0,15.574423789978027,0.05,0.046875,479,453,479,448,0.9352818371607516,64,2,64,19.944623947143555,15.832571983337402,raw_native_fdr,0.046875
70,9,8.0,15.841482162475586,0.05,0.0416666679084301,481,454,481,448,0.9313929313929314,24,0,24,19.231470108032227,15.832571983337402,raw_native_fdr,0.041666666666666664
70,10,8.0,inf,0.05,inf,482,458,482,452,0.9377593360995852,0,0,0,18.519289016723636,15.832571983337402,raw_native_fdr,
71,0,8.0,25.825550079345703,0.05,0.0470914132893085,476,447,476,446,0.9369747899159664,361,16,361,58.40972900390625,31.749116897583008,raw_native_fdr,0.04709141274238227
71,1,8.0,19.70677375793457,0.05,0.0480769239366054,468,443,468,442,0.9444444444444444,416,19,416,46.52000045776367,27.063766479492188,raw_native_fdr,0.04807692307692308
71,2,8.0,19.34965705871582,0.05,0.0484429076313972,434,446,434,440,1.0138248847926268,289,13,289,36.49552154541016,25.96236801147461,raw_native_fdr,0.04844290657439446
71,3,8.0,18.128463745117188,0.05,0.0488721802830696,450,445,450,439,0.9755555555555556,266,12,266,34.30582809448242,20.75817108154297,raw_native_fdr,0.04887218045112782
71,4,8.0,16.822858810424805,0.05,0.0490566045045852,454,451,453,445,0.9823399558498896,265,12,265,28.897476196289062,20.75817108154297,raw_native_fdr,0.04905660377358491
71,5,8.0,17.677934646606445,0.05,0.0495049506425857,462,450,461,442,0.9587852494577006,101,4,101,27.33087730407715,20.0621395111084,raw_native_fdr,0.04950495049504951
71,6,8.0,15.22077751159668,0.05,0.0486111119389534,464,457,463,449,0.9697624190064796,288,13,288,26.79745864868164,17.87651252746582,raw_native_fdr,0.04861111111111111
71,7,8.0,15.1719388961792,0.05,0.0460526309907436,473,466,472,455,0.9639830508474576,152,6,152,25.960100173950195,17.062849044799805,raw_native_fdr,0.046052631578947366
71,8,8.0,14.212141036987305,0.05,0.0478260852396488,473,467,472,454,0.961864406779661,230,10,230,24.61389923095703,15.728642463684082,raw_native_fdr,0.04782608695652174
71,9,8.0,15.642163276672363,0.05,0.0344827584922313,467,467,466,448,0.96137339055794,29,0,29,19.165342330932617,15.632831573486328,raw_native_fdr,0.034482758620689655
71,10,8.0,13.085569381713867,0.05,0.050000000745058,468,468,467,449,0.961456102783726,280,13,280,19.064701080322266,15.166400909423828,raw_native_fdr,0.05
71,11,8.0,13.01396942138672,0.05,0.0479041934013366,459,467,458,444,0.9694323144104804,167,7,167,18.233606338500977,15.166400909423828,raw_native_fdr,0.04790419161676647
71,12,8.0,inf,0.05,inf,466,461,465,437,0.9397849462365592,0,0,0,15.902755737304688,13.837347030639648,raw_native_fdr,
72,0,8.0,25.145336151123047,0.05,0.0491803288459777,466,438,466,438,0.9399141630901288,366,17,366,62.39494323730469,33.06134414672852,raw_native_fdr,0.04918032786885246
72,1,8.0,20.773941040039062,0.05,0.0489690713584423,469,453,469,453,0.9658848614072496,388,18,388,39.18374633789063,27.64388656616211,raw_native_fdr,0.04896907216494845
72,2,8.0,20.51334571838379,0.05,0.0495867766439914,445,460,445,459,1.0314606741573034,242,11,242,33.70346450805664,27.64666557312012,raw_native_fdr,0.049586776859504134
72,3,8.0,19.092626571655277,0.05,0.0496183224022388,460,463,460,462,1.0043478260869565,262,12,262,29.65123748779297,24.62933921813965,raw_native_fdr,0.04961832061068702
72,4,8.0,19.2927303314209,0.05,0.047244094312191,452,460,452,458,1.0132743362831858,127,5,127,28.320043563842773,20.53943634033203,raw_native_fdr,0.047244094488188976
72,5,8.0,17.451122283935547,0.05,0.0492424257099628,461,472,461,470,1.0195227765726682,264,12,264,27.10001564025879,20.493806838989254,raw_native_fdr,0.04924242424242424
72,6,8.0,15.391210556030272,0.05,0.0493827164173126,456,472,456,466,1.0219298245614037,324,15,324,26.900177001953125,20.261764526367188,raw_native_fdr,0.04938271604938271
72,7,8.0,16.4764404296875,0.05,0.0485436879098415,456,473,456,460,1.0087719298245614,103,4,103,26.767807006835938,20.261764526367188,raw_native_fdr,0.04854368932038835
72,8,8.0,14.910446166992188,0.05,0.0443349741399288,463,477,463,463,1.0,203,8,203,25.273828506469727,18.469314575195312,raw_native_fdr,0.04433497536945813
72,9,8.0,14.215662002563477,0.05,0.0492610819637775,469,472,469,456,0.9722814498933902,203,9,203,20.05254554748535,18.469314575195312,raw_native_fdr,0.04926108374384237
72,10,8.0,inf,0.05,inf,470,467,470,450,0.9574468085106383,0,0,0,19.779232025146484,18.469314575195312,raw_native_fdr,
73,0,8.0,27.800365447998047,0.05,0.0482758618891239,456,443,456,443,0.9714912280701754,290,13,290,76.99556732177734,51.90450668334961,raw_native_fdr,0.04827586206896552
73,1,8.0,21.50037956237793,0.05,0.0485714301466941,458,442,458,442,0.965065502183406,350,16,350,46.37508773803711,28.229881286621094,raw_native_fdr,0.04857142857142857
73,2,8.0,19.52284049987793,0.05,0.0460992902517318,450,445,450,445,0.9888888888888888,282,12,282,36.35243225097656,22.003929138183597,raw_native_fdr,0.04609929078014184
73,3,8.0,18.02650451660156,0.05,0.0483271367847919,449,451,449,449,1.0,269,12,269,31.10067749023437,21.410913467407227,raw_native_fdr,0.048327137546468404
73,4,8.0,18.25541877746582,0.05,0.0444444455206394,451,453,451,448,0.9933481152993348,135,5,135,29.821775436401367,20.191259384155277,raw_native_fdr,0.044444444444444446
73,5,8.0,16.00316047668457,0.05,0.0476190485060215,461,454,461,446,0.9674620390455532,315,14,315,25.53818702697754,20.191259384155277,raw_native_fdr,0.047619047619047616
73,6,8.0,15.61923122406006,0.05,0.0495049506425857,461,441,461,431,0.9349240780911064,202,9,202,24.70222282409668,18.264928817749023,raw_native_fdr,0.04950495049504951
73,7,8.0,15.73071002960205,0.05,0.050000000745058,465,442,465,430,0.9247311827956988,100,4,100,23.531726837158203,18.01112174987793,raw_native_fdr,0.05
73,8,8.0,15.143102645874023,0.05,0.050000000745058,469,446,469,433,0.9232409381663113,140,6,140,22.2966365814209,16.031118392944336,raw_native_fdr,0.05
73,9,8.0,14.41794776916504,0.05,0.0495049506425857,470,450,470,435,0.925531914893617,202,9,202,20.038524627685547,16.031118392944336,raw_native_fdr,0.04950495049504951
73,10,8.0,inf,0.05,inf,466,454,466,435,0.9334763948497854,0,0,0,19.62582778930664,16.031118392944336,raw_native_fdr,
74,0,8.0,31.508434295654297,0.05,0.0446428582072258,464,429,464,429,0.9245689655172412,224,9,224,74.9219970703125,48.37862014770508,raw_native_fdr,0.044642857142857144
74,1,8.0,22.552169799804688,0.05,0.0487804859876632,460,432,460,431,0.9369565217391304,369,17,369,43.53289413452149,30.277183532714844,raw_native_fdr,0.04878048780487805
74,2,8.0,21.146339416503903,0.05,0.050000000745058,446,444,446,439,0.984304932735426,280,13,280,37.04269027709961,29.06572151184082,raw_native_fdr,0.05
74,3,8.0,18.55960273742676,0.05,0.0497076027095317,461,437,461,431,0.9349240780911064,342,16,342,34.68663024902344,22.61748695373535,raw_native_fdr,0.049707602339181284
74,4,8.0,18.56795883178711,0.05,0.0473684221506118,442,434,442,427,0.9660633484162896,190,8,190,30.54985809326172,21.034683227539062,raw_native_fdr,0.04736842105263158
74,5,8.0,17.89548110961914,0.05,0.0495049506425857,452,449,452,441,0.9756637168141592,202,9,202,29.092418670654297,21.034683227539062,raw_native_fdr,0.04950495049504951
74,6,8.0,16.046283721923828,0.05,0.0498442351818084,454,453,454,443,0.9757709251101322,321,15,321,27.781213760375977,19.34245491027832,raw_native_fdr,0.04984423676012461
74,7,8.0,16.277772903442383,0.05,0.0416666679084301,456,450,456,439,0.962719298245614,144,5,144,25.814210891723636,19.34245491027832,raw_native_fdr,0.041666666666666664
74,8,8.0,inf,0.05,inf,462,446,462,435,0.9415584415584416,0,0,0,22.263866424560547,19.34245491027832,raw_native_fdr,
75,0,8.0,28.858285903930664,0.05,0.049342107027769,490,441,490,441,0.9,304,14,304,62.71099472045898,38.64834213256836,raw_native_fdr,0.049342105263157895
75,1,8.0,25.049087524414062,0.05,0.0483870953321456,477,449,477,449,0.941299790356394,310,14,310,47.61555480957031,30.991613388061523,raw_native_fdr,0.04838709677419355
75,2,8.0,20.88934135437012,0.05,0.0488505735993385,468,444,468,443,0.9465811965811964,348,16,348,36.40121841430664,28.452917098999023,raw_native_fdr,0.04885057471264368
75,3,8.0,21.03480529785156,0.05,0.0495049506425857,454,444,454,443,0.9757709251101322,202,9,202,31.57201194763184,25.426027297973636,raw_native_fdr,0.04950495049504951
75,4,8.0,18.776865005493164,0.05,0.0496453903615474,469,454,469,453,0.9658848614072496,282,13,282,29.68324279785156,25.426027297973636,raw_native_fdr,0.04964539007092199
75,5,8.0,18.193477630615234,0.05,0.0480769239366054,452,450,452,449,0.9933628318584072,208,9,208,27.247882843017575,21.998252868652344,raw_native_fdr,0.04807692307692308
75,6,8.0,22.191282272338867,0.05,0.050000000745058,463,447,463,445,0.961123110151188,20,0,20,25.204593658447266,21.998252868652344,raw_native_fdr,0.05
75,7,8.0,19.20584487915039,0.05,0.0441176481544971,463,446,463,444,0.958963282937365,68,2,68,24.34159469604492,21.998252868652344,raw_native_fdr,0.04411764705882353
75,8,8.0,16.973360061645508,0.05,0.0476190485060215,471,451,471,449,0.9532908704883228,210,9,210,23.69190216064453,21.998252868652344,raw_native_fdr,0.047619047619047616
75,9,8.0,17.51271629333496,0.05,0.0357142873108387,465,451,465,449,0.9655913978494624,56,1,56,23.06532859802246,21.27866554260254,raw_native_fdr,0.03571428571428571
75,10,8.0,inf,0.05,inf,474,455,474,453,0.9556962025316456,0,0,0,22.2500057220459,17.51073455810547,raw_native_fdr,
76,0,8.0,25.303192138671875,0.05,0.0497237555682659,478,444,478,444,0.9288702928870292,362,17,362,58.17449951171875,42.42864990234375,raw_native_fdr,0.049723756906077346
76,1,8.0,21.66569709777832,0.05,0.0498533733189106,455,444,455,444,0.9758241758241758,341,16,341,43.34364318847656,37.327396392822266,raw_native_fdr,0.04985337243401759
76,2,8.0,20.54428100585937,0.05,0.0494699664413929,451,444,451,444,0.984478935698448,283,13,283,37.34436798095703,26.60610008239746,raw_native_fdr,0.04946996466431095
76,3,8.0,18.74782943725586,0.05,0.0491228066384792,460,442,460,442,0.9608695652173912,285,13,285,35.982688903808594,22.315881729125977,raw_native_fdr,0.04912280701754386
76,4,8.0,18.43470573425293,0.05,0.0476190485060215,457,443,457,440,0.962800875273523,189,8,189,29.74638557434082,21.664600372314453,raw_native_fdr,0.047619047619047616
76,5,8.0,16.962366104125977,0.05,0.0470085479319095,467,452,467,449,0.961456102783726,234,10,234,26.21567153930664,20.30866241455078,raw_native_fdr,0.04700854700854701
76,6,8.0,17.362850189208984,0.05,0.0439560450613498,468,458,468,453,0.967948717948718,91,3,91,25.326690673828125,18.61024284362793,raw_native_fdr,0.04395604395604396
76,7,8.0,15.538082122802734,0.05,0.0485074631869792,478,460,478,454,0.9497907949790796,268,12,268,24.30167961120605,18.61024284362793,raw_native_fdr,0.048507462686567165
76,8,8.0,inf,0.05,inf,483,458,483,449,0.9296066252587992,0,0,0,24.05439758300781,18.61024284362793,raw_native_fdr,
77,0,8.0,28.83893203735352,0.05,0.0485436879098415,480,441,480,440,0.9166666666666666,309,14,309,58.64537048339844,41.27744674682617,raw_native_fdr,0.04854368932038835
77,1,8.0,23.97795295715332,0.05,0.0478723421692848,473,446,473,445,0.9408033826638478,376,17,376,45.34855270385742,32.597652435302734,raw_native_fdr,0.047872340425531915
77,2,8.0,21.23531150817871,0.05,0.0469613261520862,463,459,463,458,0.9892008639308856,362,16,362,41.17666244506836,29.03530502319336,raw_native_fdr,0.04696132596685083
77,3,8.0,21.280574798583984,0.05,0.0470085479319095,460,462,460,461,1.0021739130434784,234,10,234,34.15214920043945,29.03530502319336,raw_native_fdr,0.04700854700854701
77,4,8.0,19.780710220336918,0.05,0.0481481477618217,467,465,467,463,0.9914346895074948,270,12,270,31.28400993347168,24.79917335510254,raw_native_fdr,0.04814814814814815
77,5,8.0,24.26264953613281,0.05,0.050000000745058,470,461,470,459,0.9765957446808512,20,0,20,30.15973663330078,23.986576080322266,raw_native_fdr,0.05
77,6,8.0,18.24400329589844,0.05,0.0479452051222324,475,462,475,460,0.968421052631579,292,13,292,26.71479034423828,23.986576080322266,raw_native_fdr,0.04794520547945205
77,7,8.0,inf,0.05,inf,461,460,461,457,0.9913232104121475,0,0,0,25.55489921569824,23.77855682373047,raw_native_fdr,
78,0,8.0,29.69123077392578,0.05,0.050000000745058,479,436,479,435,0.908141962421712,240,11,240,60.399391174316406,34.88726806640625,raw_native_fdr,0.05
78,1,8.0,23.998668670654297,0.05,0.0462962947785854,465,432,465,431,0.9268817204301076,324,14,324,50.09956741333008,31.681785583496094,raw_native_fdr,0.046296296296296294
78,2,8.0,21.544979095458984,0.05,0.0481099672615528,456,441,456,439,0.962719298245614,291,13,291,39.78824996948242,27.94557380676269,raw_native_fdr,0.048109965635738834
78,3,8.0,19.709985733032227,0.05,0.0474452562630176,453,444,453,442,0.9757174392935982,274,12,274,33.34920120239258,27.94557380676269,raw_native_fdr,0.04744525547445255
78,4,8.0,17.86400604248047,0.05,0.0482758618891239,456,447,456,445,0.975877192982456,290,13,290,33.18048858642578,21.43965721130371,raw_native_fdr,0.04827586206896552
78,5,8.0,21.51766014099121,0.05,0.0454545468091964,441,444,441,439,0.9954648526077098,44,1,44,29.455474853515625,21.698925018310547,raw_native_fdr,0.045454545454545456
78,6,8.0,17.20612907409668,0.05,0.0491071417927742,454,445,454,440,0.9691629955947136,224,10,224,28.481842041015625,21.43965721130371,raw_native_fdr,0.049107142857142856
78,7,8.0,17.598426818847656,0.05,0.0454545468091964,452,455,452,447,0.9889380530973452,88,3,88,26.69856071472168,19.533313751220703,raw_native_fdr,0.045454545454545456
